customer_id,telecom_partner,gender,age,state,city,pincode,registration_event,num_dependents,estimated_salary
7615,Glo,F,69,Ondo,Abuja,746498,2020-02-08,2,936139
160085,MTN Nigeria,M,40,Katsina,Lagos,224396,2022-03-12,3,626626
136750,Glo,F,20,Adamawa,Abuja,755747,2021-11-15,2,649349
53432,Glo,F,45,Niger,Port Harcourt,813546,2020-09-24,0,997595
112195,Airtel Nigeria,M,71,Osun,Kano,687823,2021-07-15,2,329297
99846,9mobile,M,66,Edo,Enugu,391797,2021-05-14,2,404859
51576,Airtel Nigeria,M,37,Adamawa,Port Harcourt,781222,2020-09-15,3,87669
14626,Glo,M,19,Sokoto,Lagos,646870,2020-03-14,2,475140
20336,Glo,M,58,Katsina,Lagos,297509,2020-04-11,4,826540
139416,Airtel Nigeria,M,54,Borno,Lagos,622985,2021-11-28,4,865816
147020,Glo,M,51,Niger,Port Harcourt,886665,2022-01-05,3,900982
46265,Airtel Nigeria,M,22,Cross River,Enugu,971838,2020-08-19,2,565954
186152,9mobile,F,33,Niger,Enugu,865049,2022-07-20,1,329392
38788,Airtel Nigeria,M,29,Akwa Ibom,Abuja,117367,2020-07-13,4,366195
156259,MTN Nigeria,F,35,Adamawa,Port Harcourt,453278,2022-02-21,1,823283
15344,Airtel Nigeria,M,71,Edo,Ibadan,287209,2020-03-17,3,873563
88441,Airtel Nigeria,M,30,Adamawa,Abuja,715813,2021-03-18,2,949685
210369,Glo,M,49,Ekiti,Port Harcourt,143767,2022-11-18,1,946841
2314,Glo,M,55,Taraba,Kano,895717,2020-01-12,2,734200
137170,MTN Nigeria,F,70,Ekiti,Port Harcourt,691116,2021-11-17,0,1099396
232691,Glo,F,33,Adamawa,Abuja,122726,2023-03-10,2,367040
205122,MTN Nigeria,F,29,Imo,Kano,291414,2022-10-23,1,1195450
50638,Glo,M,53,Niger,Ibadan,832852,2020-09-10,1,259138
141838,9mobile,M,30,Benue,Enugu,819346,2021-12-10,0,297526
73635,Glo,F,51,Kebbi,Ibadan,575061,2021-01-03,0,143627
131245,9mobile,M,45,Adamawa,Ibadan,317128,2021-10-18,4,403894
128302,Glo,F,57,Ondo,Enugu,589621,2021-10-04,3,714674
36134,Glo,F,21,Ondo,Kano,183845,2020-06-29,0,607694
194249,Airtel Nigeria,M,74,Ondo,Abuja,976531,2022-08-30,1,764679
156042,MTN Nigeria,M,25,Kwara,Enugu,626138,2022-02-19,0,285006
96962,Airtel Nigeria,F,71,Enugu,Ibadan,656742,2021-04-30,1,732934
144113,Glo,M,54,Kebbi,Kano,731556,2021-12-22,0,195648
111898,Airtel Nigeria,F,37,Ondo,Lagos,588668,2021-07-14,1,1025790
165767,Airtel Nigeria,M,29,Ogun,Ibadan,205390,2022-04-09,0,504773
242925,9mobile,F,68,Cross River,Kano,513805,2023-04-30,2,426816
91717,Glo,F,36,Niger,Kano,164591,2021-04-04,0,668599
129406,Airtel Nigeria,M,42,Taraba,Kano,262956,2021-10-09,4,533278
104745,Glo,F,44,Borno,Lagos,907824,2021-06-08,2,1100689
148817,MTN Nigeria,F,55,Delta,Lagos,353701,2022-01-14,0,932529
181438,9mobile,M,35,Kaduna,Lagos,184012,2022-06-27,0,668108
177595,MTN Nigeria,F,55,Edo,Port Harcourt,298613,2022-06-07,1,204644
43152,MTN Nigeria,M,58,Rivers,Lagos,800106,2020-08-03,2,1040318
179079,9mobile,F,55,Delta,Enugu,768778,2022-06-15,1,376510
182877,Glo,F,71,Akwa Ibom,Port Harcourt,496114,2022-07-04,1,366281
146465,MTN Nigeria,F,51,Cross River,Kano,511804,2022-01-03,3,268789
235327,Glo,F,33,Enugu,Ibadan,460878,2023-03-23,1,535148
170376,Glo,M,28,Sokoto,Kano,438407,2022-05-02,2,763257
242017,Glo,F,19,Imo,Enugu,441825,2023-04-26,1,793985
4219,9mobile,M,67,Lagos,Kano,466939,2020-01-22,1,1042205
176363,MTN Nigeria,M,63,Rivers,Enugu,992059,2022-06-01,1,621869
90780,Glo,M,74,Oyo,Ibadan,396533,2021-03-30,2,794485
80097,Glo,M,38,Ogun,Abuja,334867,2021-02-04,3,140034
234121,Airtel Nigeria,M,39,Akwa Ibom,Port Harcourt,376499,2023-03-17,3,662274
57176,Glo,M,39,Edo,Enugu,505287,2020-10-13,3,521542
121420,Airtel Nigeria,F,44,Lagos,Abuja,420574,2021-08-30,2,1051693
233211,9mobile,F,27,Delta,Enugu,309493,2023-03-13,4,1197328
44988,MTN Nigeria,F,68,Rivers,Ibadan,851752,2020-08-13,2,1116975
183587,MTN Nigeria,M,71,Taraba,Enugu,951048,2022-07-07,0,396432
205775,MTN Nigeria,M,46,Bauchi,Port Harcourt,106860,2022-10-26,0,114243
9695,Airtel Nigeria,M,23,Imo,Lagos,431857,2020-02-18,3,926781
116730,Glo,M,38,Plateau,Kano,297954,2021-08-07,3,218052
56850,MTN Nigeria,M,69,Anambra,Abuja,916892,2020-10-11,4,629177
135408,MTN Nigeria,F,70,Anambra,Enugu,429212,2021-11-08,1,847522
89168,9mobile,F,60,Lagos,Lagos,643277,2021-03-22,3,906626
9491,MTN Nigeria,F,68,Kebbi,Lagos,971210,2020-02-17,3,436682
156845,9mobile,M,64,Ekiti,Enugu,701229,2022-02-24,2,577337
26287,Airtel Nigeria,M,40,Akwa Ibom,Port Harcourt,626941,2020-05-11,4,978647
42919,Airtel Nigeria,M,63,Benue,Port Harcourt,449817,2020-08-02,1,237897
204282,9mobile,M,29,FCT Abuja,Port Harcourt,743859,2022-10-19,3,544472
65860,Airtel Nigeria,M,64,Sokoto,Kano,969736,2020-11-25,3,299620
237920,Glo,M,55,Benue,Abuja,565835,2023-04-05,4,179646
173062,Glo,F,55,Lagos,Lagos,443560,2022-05-16,0,649013
215831,9mobile,F,39,Ondo,Ibadan,783422,2022-12-16,3,274795
128251,MTN Nigeria,F,43,Taraba,Abuja,828177,2021-10-03,4,190667
80387,Glo,F,36,Imo,Ibadan,837837,2021-02-06,2,91167
185892,Glo,M,35,Imo,Kano,337607,2022-07-19,0,459603
63525,9mobile,M,61,Kwara,Lagos,623616,2020-11-13,2,1026161
103164,Airtel Nigeria,M,32,Osun,Enugu,305592,2021-05-31,1,595372
19390,Airtel Nigeria,M,52,Lagos,Enugu,661495,2020-04-07,1,239353
185772,MTN Nigeria,F,55,Sokoto,Port Harcourt,566062,2022-07-18,3,1093287
184537,Airtel Nigeria,M,34,Ekiti,Ibadan,641918,2022-07-12,4,728987
185588,9mobile,F,48,Lagos,Port Harcourt,953643,2022-07-17,4,648892
94562,Airtel Nigeria,M,73,Cross River,Port Harcourt,283046,2021-04-18,2,572434
85264,Airtel Nigeria,F,45,Ogun,Port Harcourt,810915,2021-03-02,2,630685
132906,MTN Nigeria,M,36,Cross River,Ibadan,760461,2021-10-27,1,295217
132984,Glo,M,34,FCT Abuja,Ibadan,579760,2021-10-27,4,383412
205587,9mobile,M,41,Borno,Port Harcourt,777571,2022-10-25,1,861809
45924,Airtel Nigeria,M,54,Anambra,Enugu,287569,2020-08-17,2,198974
196024,MTN Nigeria,F,49,Sokoto,Ibadan,197875,2022-09-08,4,235476
121971,Glo,M,26,Akwa Ibom,Kano,477182,2021-09-02,1,558319
69173,Glo,F,23,Sokoto,Abuja,153230,2020-12-12,0,385928
68342,Glo,M,51,Anambra,Kano,404508,2020-12-08,4,84144
79435,MTN Nigeria,F,37,Kano,Ibadan,113923,2021-02-01,2,300103
24033,Airtel Nigeria,M,44,Lagos,Enugu,363931,2020-04-30,4,236260
94260,Glo,F,24,Kebbi,Abuja,802686,2021-04-16,3,491107
131778,9mobile,M,18,Niger,Port Harcourt,209465,2021-10-21,0,336286
241612,9mobile,M,18,Kaduna,Ibadan,870500,2023-04-24,0,863920
130157,Glo,M,46,Enugu,Kano,642768,2021-10-13,4,587522
207661,Glo,F,34,Rivers,Ibadan,415229,2022-11-05,2,106902
69363,9mobile,M,48,Ekiti,Enugu,207618,2020-12-13,0,614726
44756,Airtel Nigeria,M,61,Akwa Ibom,Lagos,503357,2020-08-12,3,1026721
194329,9mobile,M,46,Cross River,Lagos,520438,2022-08-30,3,1184127
181407,MTN Nigeria,F,60,Anambra,Kano,643814,2022-06-26,1,484222
64332,Airtel Nigeria,M,57,Delta,Enugu,936177,2020-11-17,2,166833
36489,Airtel Nigeria,F,71,Akwa Ibom,Abuja,474018,2020-07-01,4,863489
126202,Glo,M,70,Bauchi,Kano,491308,2021-09-23,0,153183
234829,9mobile,M,30,Cross River,Enugu,134182,2023-03-21,0,234915
52095,9mobile,M,27,Cross River,Lagos,128814,2020-09-17,4,1131762
177263,Airtel Nigeria,M,22,Osun,Lagos,332670,2022-06-06,2,407281
165992,Glo,F,36,FCT Abuja,Ibadan,804895,2022-04-10,0,579681
170661,9mobile,F,24,Ondo,Abuja,195592,2022-05-04,0,89314
13400,Glo,F,18,Enugu,Kano,570334,2020-03-08,0,726092
74368,9mobile,M,57,Kano,Ibadan,809651,2021-01-07,3,730745
173543,MTN Nigeria,F,31,Imo,Enugu,570135,2022-05-18,1,1067470
91174,Glo,M,47,Oyo,Ibadan,217063,2021-04-01,1,237682
192439,Airtel Nigeria,F,73,Akwa Ibom,Lagos,314006,2022-08-21,1,290926
14360,Airtel Nigeria,M,22,FCT Abuja,Lagos,706073,2020-03-12,1,98957
229874,Glo,F,50,Oyo,Port Harcourt,833543,2023-02-24,1,805764
102182,Airtel Nigeria,F,69,FCT Abuja,Port Harcourt,210771,2021-05-26,4,749513
105741,Glo,M,49,Ondo,Ibadan,234154,2021-06-13,0,390883
144030,Airtel Nigeria,M,44,Kwara,Ibadan,344346,2021-12-21,3,575613
91745,Glo,M,28,Bauchi,Kano,808298,2021-04-04,3,940603
14050,Glo,F,44,Akwa Ibom,Lagos,887608,2020-03-11,1,391038
237703,Glo,M,33,Kebbi,Kano,887056,2023-04-04,4,496217
167044,Airtel Nigeria,M,39,Osun,Lagos,158577,2022-04-16,4,352287
464,MTN Nigeria,F,70,Kaduna,Enugu,471384,2020-01-03,4,967806
80466,Glo,F,31,Rivers,Abuja,387924,2021-02-06,4,389065
188846,Glo,M,60,Plateau,Abuja,262839,2022-08-03,1,489711
201084,Airtel Nigeria,M,20,Adamawa,Abuja,237351,2022-10-03,0,354709
48264,Airtel Nigeria,M,69,Rivers,Abuja,212763,2020-08-29,4,1157552
21785,Airtel Nigeria,F,64,Delta,Kano,969309,2020-04-19,2,641344
237136,Airtel Nigeria,M,23,Kano,Kano,994459,2023-04-01,0,336286
185008,Glo,M,51,Rivers,Port Harcourt,353948,2022-07-14,0,930435
181235,Airtel Nigeria,F,35,Cross River,Kano,732964,2022-06-26,1,702412
203799,MTN Nigeria,M,21,Katsina,Enugu,965795,2022-10-17,2,523593
128569,9mobile,M,53,Katsina,Enugu,924891,2021-10-05,1,263748
90590,Glo,M,71,Osun,Lagos,792058,2021-03-29,1,889246
179414,MTN Nigeria,M,42,Borno,Kano,309173,2022-06-16,0,558612
168397,MTN Nigeria,F,42,Katsina,Port Harcourt,239598,2022-04-22,1,148953
172019,Glo,M,30,Ekiti,Kano,545844,2022-05-10,3,552735
99618,Airtel Nigeria,F,51,Ogun,Ibadan,669188,2021-05-13,2,1185273
239752,Glo,M,36,Delta,Lagos,853104,2023-04-14,2,1109900
186044,MTN Nigeria,F,54,Cross River,Enugu,128664,2022-07-20,0,864661
158790,Glo,F,57,Borno,Lagos,744173,2022-03-05,0,151589
181415,Glo,M,32,Plateau,Lagos,890578,2022-06-26,2,1158043
45198,9mobile,F,26,Enugu,Lagos,929405,2020-08-14,1,196458
33076,Glo,F,67,Adamawa,Lagos,401031,2020-06-14,0,1023877
120282,Glo,F,71,Delta,Ibadan,888931,2021-08-25,0,521378
77931,MTN Nigeria,F,52,Oyo,Enugu,901848,2021-01-25,0,233295
35690,MTN Nigeria,M,70,Plateau,Kano,748958,2020-06-27,3,451538
83811,9mobile,F,48,Plateau,Ibadan,104220,2021-02-23,1,576268
11143,MTN Nigeria,M,65,Sokoto,Kano,417705,2020-02-25,0,1200000
110838,9mobile,M,33,Oyo,Ibadan,473927,2021-07-08,0,100310
117312,Glo,M,53,Plateau,Lagos,422357,2021-08-10,1,612701
125939,MTN Nigeria,M,33,Osun,Lagos,539948,2021-09-22,2,930314
160275,MTN Nigeria,M,25,FCT Abuja,Kano,715819,2022-03-13,3,997888
209802,Airtel Nigeria,F,56,Kwara,Lagos,871000,2022-11-16,4,561301
105310,9mobile,F,50,Ogun,Enugu,491714,2021-06-11,2,1169745
201838,Glo,M,36,Sokoto,Lagos,103050,2022-10-07,3,864791
56317,Airtel Nigeria,F,22,Delta,Abuja,475653,2020-10-08,0,789039
174773,MTN Nigeria,M,38,FCT Abuja,Abuja,829457,2022-05-24,2,693804
149170,MTN Nigeria,M,42,Enugu,Kano,760536,2022-01-16,4,253675
81900,9mobile,M,41,Ondo,Abuja,229980,2021-02-13,2,724687
212552,MTN Nigeria,F,70,FCT Abuja,Lagos,322398,2022-11-29,3,886557
195427,Glo,M,70,Borno,Abuja,652427,2022-09-05,2,1175372
1628,Glo,F,62,Rivers,Port Harcourt,789135,2020-01-09,1,1093993
8012,Glo,F,35,Kwara,Abuja,740363,2020-02-10,1,517785
155259,Airtel Nigeria,F,42,Kano,Port Harcourt,724309,2022-02-16,2,536303
159623,9mobile,M,27,Ogun,Port Harcourt,716553,2022-03-09,4,962740
52453,Glo,M,23,Bauchi,Kano,183225,2020-09-19,2,375364
142901,MTN Nigeria,F,41,Ogun,Abuja,881201,2021-12-16,2,783360
98058,Glo,F,26,Osun,Port Harcourt,952581,2021-05-05,4,166747
191500,MTN Nigeria,M,69,Plateau,Lagos,719311,2022-08-16,1,944274
59060,Glo,M,69,Cross River,Kano,973524,2020-10-22,2,279121
60764,9mobile,M,63,Borno,Lagos,745131,2020-10-31,3,312554
200679,Airtel Nigeria,M,72,Adamawa,Ibadan,443675,2022-10-01,4,244403
200241,9mobile,M,20,Taraba,Kano,345926,2022-09-29,2,536225
116511,Airtel Nigeria,M,42,Taraba,Lagos,629301,2021-08-06,0,167694
25130,Airtel Nigeria,M,23,Borno,Enugu,325670,2020-05-05,2,494743
62159,Glo,M,30,Plateau,Ibadan,484694,2020-11-07,0,1126333
77299,9mobile,F,71,Borno,Port Harcourt,821871,2021-01-21,0,1138931
221648,9mobile,F,25,Kano,Port Harcourt,155818,2023-01-14,0,818802
123676,9mobile,M,24,Adamawa,Lagos,506607,2021-09-11,0,931253
152044,9mobile,M,20,Anambra,Abuja,951321,2022-01-30,2,526678
78063,Airtel Nigeria,M,69,Niger,Enugu,685029,2021-01-25,0,539250
75806,MTN Nigeria,F,55,Delta,Kano,235172,2021-01-14,0,760215
162467,Glo,F,39,Bauchi,Enugu,958838,2022-03-24,2,644472
53151,MTN Nigeria,M,71,Kano,Kano,692233,2020-09-23,0,1095984
238674,9mobile,F,43,Sokoto,Abuja,786933,2023-04-09,3,438767
102710,Airtel Nigeria,F,24,Lagos,Port Harcourt,155910,2021-05-29,0,648005
110343,MTN Nigeria,F,48,Sokoto,Enugu,541478,2021-07-06,0,977759
189713,9mobile,F,26,Kwara,Lagos,126760,2022-08-07,3,1026936
32991,Airtel Nigeria,F,38,Rivers,Abuja,401700,2020-06-14,0,162929
142550,Glo,M,26,Delta,Port Harcourt,696082,2021-12-14,2,278043
98569,Airtel Nigeria,F,40,Edo,Lagos,736303,2021-05-08,2,140689
125082,MTN Nigeria,M,43,Kebbi,Lagos,352902,2021-09-18,0,902654
168806,MTN Nigeria,M,53,Adamawa,Port Harcourt,729962,2022-04-24,1,171107
243411,9mobile,M,71,Plateau,Enugu,783832,2023-05-03,3,904928
162923,MTN Nigeria,F,22,Akwa Ibom,Enugu,292762,2022-03-26,1,531908
144826,Glo,F,69,Rivers,Enugu,984770,2021-12-25,1,1057819
88688,Glo,M,59,Kebbi,Lagos,408962,2021-03-19,2,466531
240547,MTN Nigeria,F,67,Kano,Lagos,668391,2023-04-18,3,563196
38701,9mobile,F,50,Borno,Enugu,686387,2020-07-12,0,792029
237003,9mobile,F,25,Kaduna,Kano,398307,2023-04-01,3,551012
39453,Glo,M,67,Ogun,Ibadan,638010,2020-07-16,2,1075993
62680,Glo,M,54,Oyo,Port Harcourt,211277,2020-11-09,0,149202
45550,Airtel Nigeria,M,63,Kwara,Kano,722791,2020-08-15,0,912701
151115,MTN Nigeria,F,32,Niger,Enugu,760135,2022-01-26,1,718853
21788,9mobile,F,28,Ondo,Ibadan,106780,2020-04-19,4,1092744
129715,Airtel Nigeria,M,30,Enugu,Abuja,657588,2021-10-11,4,562903
237166,Airtel Nigeria,M,54,Rivers,Port Harcourt,160206,2023-04-02,0,441068
37173,MTN Nigeria,F,65,Akwa Ibom,Port Harcourt,141469,2020-07-05,1,915028
16155,MTN Nigeria,M,63,Kano,Enugu,534362,2020-03-21,3,1190762
137242,Glo,M,72,Borno,Enugu,483235,2021-11-17,0,891003
3751,Airtel Nigeria,F,71,Osun,Kano,762255,2020-01-19,0,411831
66126,Airtel Nigeria,M,50,Borno,Enugu,216900,2020-11-26,0,647893
143241,MTN Nigeria,M,52,Benue,Port Harcourt,531658,2021-12-17,0,100051
75790,9mobile,M,46,Benue,Kano,401473,2021-01-14,3,1038716
181934,MTN Nigeria,M,44,Adamawa,Abuja,167507,2022-06-29,3,530056
141992,9mobile,M,57,Osun,Port Harcourt,904651,2021-12-11,1,444032
195232,9mobile,M,35,Benue,Port Harcourt,941339,2022-09-04,3,321981
73285,Airtel Nigeria,F,43,Edo,Abuja,287013,2021-01-01,1,379181
137462,MTN Nigeria,F,60,Sokoto,Enugu,680254,2021-11-19,1,638560
124712,Glo,M,36,Edo,Kano,658055,2021-09-16,4,158259
63130,9mobile,F,68,Bauchi,Abuja,372270,2020-11-11,3,919069
4349,Glo,M,44,Akwa Ibom,Enugu,281654,2020-01-22,0,940715
141688,9mobile,F,42,Bauchi,Abuja,258649,2021-12-10,3,783291
4461,Glo,F,41,Ekiti,Port Harcourt,881264,2020-01-23,0,658276
137014,9mobile,F,57,Akwa Ibom,Lagos,473868,2021-11-16,2,616139
72348,Glo,F,67,Kwara,Ibadan,820427,2020-12-28,4,215381
226984,9mobile,M,49,Kano,Kano,868060,2023-02-10,0,451219
135655,9mobile,M,26,Benue,Enugu,467895,2021-11-09,2,937389
82191,MTN Nigeria,M,38,Benue,Enugu,773929,2021-02-15,2,751374
76240,Glo,M,34,Akwa Ibom,Ibadan,964024,2021-01-16,1,1162309
155505,MTN Nigeria,M,71,Akwa Ibom,Lagos,768474,2022-02-17,2,183576
180682,9mobile,M,63,Taraba,Enugu,670750,2022-06-23,2,1042438
91091,9mobile,F,39,Enugu,Kano,308271,2021-03-31,1,1179931
139368,Airtel Nigeria,F,51,Oyo,Kano,195487,2021-11-28,0,835433
29358,9mobile,M,34,Borno,Ibadan,407640,2020-05-26,0,1125282
129660,9mobile,F,66,Plateau,Kano,300010,2021-10-10,4,631727
104730,Airtel Nigeria,M,62,Taraba,Abuja,367297,2021-06-08,0,973640
93472,9mobile,F,36,Cross River,Ibadan,203868,2021-04-12,3,766928
102686,9mobile,F,32,FCT Abuja,Abuja,333814,2021-05-28,0,382352
72697,9mobile,F,72,Enugu,Enugu,978574,2020-12-29,0,1080439
55223,Airtel Nigeria,M,67,Niger,Enugu,265210,2020-10-03,3,103894
8890,Airtel Nigeria,M,40,Cross River,Port Harcourt,529657,2020-02-14,1,637001
117844,9mobile,M,45,Osun,Ibadan,561736,2021-08-12,0,358698
142081,MTN Nigeria,M,51,Lagos,Lagos,672707,2021-12-12,0,895941
162798,Airtel Nigeria,M,55,Kebbi,Lagos,140553,2022-03-25,1,775657
27776,MTN Nigeria,M,66,Kebbi,Lagos,483583,2020-05-19,1,438250
34660,9mobile,M,68,Kebbi,Ibadan,942685,2020-06-22,2,91107
205332,MTN Nigeria,M,45,Ogun,Kano,203535,2022-10-24,4,1097914
128102,MTN Nigeria,M,41,Oyo,Ibadan,208916,2021-10-03,3,822662
114408,Glo,M,65,Imo,Lagos,281515,2021-07-26,2,1162679
193910,Airtel Nigeria,M,42,Rivers,Enugu,820923,2022-08-28,0,891064
25098,MTN Nigeria,M,56,Kano,Lagos,473264,2020-05-05,0,669418
58859,Airtel Nigeria,M,19,Ondo,Abuja,694837,2020-10-21,3,525954
96509,9mobile,F,42,Katsina,Abuja,331848,2021-04-28,2,1028255
41516,Glo,F,25,Bauchi,Abuja,898434,2020-07-26,4,886083
15269,MTN Nigeria,F,36,Delta,Abuja,884476,2020-03-17,1,124265
42477,9mobile,M,59,Ekiti,Enugu,628594,2020-07-31,3,1171701
153162,Airtel Nigeria,M,54,Rivers,Lagos,488724,2022-02-05,2,941059
238746,MTN Nigeria,F,25,Taraba,Enugu,162463,2023-04-09,1,265644
128927,MTN Nigeria,M,30,Edo,Ibadan,855646,2021-10-07,0,594140
113314,MTN Nigeria,F,48,Niger,Ibadan,246199,2021-07-21,0,399482
75380,Glo,M,71,Ogun,Port Harcourt,999681,2021-01-12,4,990331
7688,Glo,F,65,FCT Abuja,Lagos,552803,2020-02-08,0,571210
61747,9mobile,F,32,FCT Abuja,Abuja,669924,2020-11-05,4,1137320
164774,9mobile,M,42,Ogun,Port Harcourt,302511,2022-04-04,2,962550
213878,Glo,M,32,Plateau,Lagos,162764,2022-12-06,1,265601
84623,Airtel Nigeria,F,35,Borno,Ibadan,802852,2021-02-27,0,1139853
33099,MTN Nigeria,F,64,Imo,Abuja,298940,2020-06-14,1,261826
236113,Airtel Nigeria,M,74,Bauchi,Port Harcourt,264499,2023-03-27,0,982068
125458,Glo,F,49,Plateau,Lagos,936674,2021-09-19,4,1134700
170451,Airtel Nigeria,F,41,Kaduna,Ibadan,239857,2022-05-03,0,195148
12208,Airtel Nigeria,F,33,Kano,Enugu,714488,2020-03-02,0,224515
210053,9mobile,M,33,Sokoto,Lagos,914563,2022-11-17,3,773666
131215,MTN Nigeria,F,29,Ogun,Lagos,360384,2021-10-18,3,1152908
127978,Glo,M,53,Ondo,Lagos,600835,2021-10-02,2,116966
94104,9mobile,F,52,Anambra,Ibadan,294084,2021-04-15,1,418431
182673,Airtel Nigeria,M,70,Benue,Enugu,653648,2022-07-03,4,259241
214596,9mobile,M,50,Katsina,Abuja,479725,2022-12-10,3,950616
207194,Glo,M,47,Niger,Lagos,947935,2022-11-03,0,344592
93554,MTN Nigeria,M,73,Lagos,Kano,708512,2021-04-13,3,185669
176223,Airtel Nigeria,F,29,Taraba,Port Harcourt,759007,2022-06-01,4,799758
107882,MTN Nigeria,F,35,Akwa Ibom,Enugu,921049,2021-06-23,3,1127806
11653,Airtel Nigeria,F,30,Oyo,Ibadan,600462,2020-02-28,0,97147
195205,9mobile,M,52,Taraba,Lagos,447493,2022-09-04,2,287979
27651,MTN Nigeria,M,48,FCT Abuja,Abuja,699520,2020-05-18,0,418638
213285,Glo,F,61,Katsina,Ibadan,302832,2022-12-03,4,753347
62014,Airtel Nigeria,F,56,Borno,Ibadan,766470,2020-11-06,1,1000577
28176,MTN Nigeria,M,52,Adamawa,Lagos,262633,2020-05-21,1,1130978
234210,MTN Nigeria,F,67,Adamawa,Port Harcourt,211129,2023-03-18,1,299715
194527,Glo,M,39,Ogun,Port Harcourt,142361,2022-08-31,1,130099
201211,Airtel Nigeria,M,30,Niger,Port Harcourt,115956,2022-10-04,2,1039836
21080,9mobile,F,25,Akwa Ibom,Kano,202859,2020-04-15,4,497242
167657,Glo,M,38,Ondo,Ibadan,970400,2022-04-19,1,568987
241365,Airtel Nigeria,M,29,Borno,Enugu,930312,2023-04-23,1,992253
123696,9mobile,M,29,Niger,Enugu,763464,2021-09-11,3,907643
103245,Glo,F,26,Delta,Abuja,693463,2021-05-31,4,162766
214277,Airtel Nigeria,M,73,Osun,Abuja,852200,2022-12-08,0,716286
64884,MTN Nigeria,F,56,Kwara,Kano,791468,2020-11-20,0,573537
146108,Glo,M,31,Enugu,Enugu,987772,2022-01-01,3,549728
196772,Glo,F,46,Kwara,Kano,282620,2022-09-11,3,241740
1802,MTN Nigeria,M,36,Rivers,Ibadan,110043,2020-01-10,3,674803
1985,9mobile,F,37,Osun,Enugu,878220,2020-01-10,1,174709
121074,9mobile,M,24,Benue,Enugu,206066,2021-08-28,1,698638
203689,Glo,F,51,Oyo,Port Harcourt,711618,2022-10-16,1,1085333
163450,9mobile,M,48,Bauchi,Port Harcourt,927758,2022-03-29,0,683438
131526,Airtel Nigeria,M,42,Cross River,Port Harcourt,702267,2021-10-20,3,668392
5722,MTN Nigeria,M,41,Katsina,Ibadan,356105,2020-01-29,3,808841
161987,Airtel Nigeria,F,20,Borno,Ibadan,481579,2022-03-21,1,774252
113404,9mobile,M,62,Kaduna,Ibadan,905427,2021-07-21,2,352201
208990,Airtel Nigeria,M,67,Borno,Lagos,948069,2022-11-12,3,254829
196740,Airtel Nigeria,M,26,Kebbi,Kano,625869,2022-09-11,2,561680
149593,9mobile,M,21,Osun,Port Harcourt,742195,2022-01-18,4,847720
83755,9mobile,M,44,Adamawa,Lagos,941937,2021-02-23,4,597509
153989,MTN Nigeria,M,70,Ogun,Lagos,992315,2022-02-09,2,663377
89220,MTN Nigeria,M,65,Edo,Lagos,198953,2021-03-22,0,1094614
200602,9mobile,M,69,Adamawa,Lagos,307136,2022-10-01,4,1153115
23228,Airtel Nigeria,M,44,FCT Abuja,Kano,269440,2020-04-26,1,488031
120953,MTN Nigeria,M,48,Adamawa,Enugu,366047,2021-08-28,3,421327
11600,Airtel Nigeria,F,56,Ogun,Enugu,471193,2020-02-28,4,1119707
108973,9mobile,M,54,Borno,Abuja,966009,2021-06-29,1,463662
166874,MTN Nigeria,M,38,Anambra,Ibadan,273914,2022-04-15,2,1074338
218947,Glo,M,20,Plateau,Kano,667954,2022-12-31,1,492666
16751,Glo,F,63,Anambra,Lagos,216745,2020-03-24,1,1029220
190454,Airtel Nigeria,F,23,Kebbi,Ibadan,742331,2022-08-11,3,178078
169488,Glo,M,47,Niger,Enugu,400293,2022-04-28,4,95217
195400,Airtel Nigeria,F,18,Bauchi,Enugu,806152,2022-09-04,3,242128
225268,9mobile,F,40,Cross River,Lagos,144959,2023-02-01,2,666135
152018,Glo,F,43,Enugu,Kano,299480,2022-01-30,0,403679
146901,9mobile,F,51,Enugu,Abuja,559560,2022-01-05,4,993778
1559,9mobile,M,35,FCT Abuja,Lagos,115004,2020-01-08,3,277707
133236,9mobile,M,53,Benue,Enugu,724874,2021-10-28,1,530142
163713,Glo,F,65,Kaduna,Kano,820548,2022-03-30,1,556156
68565,MTN Nigeria,F,26,Katsina,Lagos,487565,2020-12-09,2,175467
103898,9mobile,M,46,Anambra,Port Harcourt,437654,2021-06-04,3,225825
103503,Airtel Nigeria,M,60,Cross River,Ibadan,873639,2021-06-02,1,133425
157330,MTN Nigeria,M,48,Bauchi,Enugu,398389,2022-02-26,1,1051701
4863,Airtel Nigeria,F,72,Adamawa,Kano,174941,2020-01-25,4,520654
77280,MTN Nigeria,F,60,Borno,Lagos,343322,2021-01-21,2,273718
97048,MTN Nigeria,M,38,Kaduna,Port Harcourt,949546,2021-04-30,3,656251
23617,9mobile,M,25,Kebbi,Ibadan,923720,2020-04-28,2,651598
189403,Glo,M,45,Imo,Enugu,963048,2022-08-05,4,464463
110005,Glo,F,31,Ondo,Ibadan,430365,2021-07-04,0,1134080
226031,Glo,M,72,Borno,Ibadan,676213,2023-02-05,1,712520
73485,MTN Nigeria,F,44,Kwara,Port Harcourt,113266,2021-01-02,3,789625
219922,MTN Nigeria,M,23,Kaduna,Lagos,687490,2023-01-05,3,206436
121342,MTN Nigeria,M,49,Plateau,Abuja,722550,2021-08-30,1,571943
45520,Glo,M,67,Lagos,Port Harcourt,470625,2020-08-15,4,109926
